Gene ID	Gene name
ILMN_1801584	CXCR4
ILMN_1792518	STX7
ILMN_1675756	KCNJ15
ILMN_1745963	FOLR2
ILMN_1770803	BNIP2
ILMN_1849013	IL6ST
ILMN_1771385	GBP4
ILMN_2062468	IGFBP7
ILMN_1808405	
ILMN_1752592	HLA-DRB4
ILMN_1707804	SULT1A3
ILMN_1815205	LYZ
ILMN_2308582	CYB5R3
ILMN_2165993	ITLN1
ILMN_1802557	HEBP1
ILMN_2285802	SEC14L1
ILMN_2408572	
ILMN_2400759	CPVL
ILMN_1675939	IFNGR1
ILMN_1874815	
ILMN_1733680	AZI2
ILMN_1668417	WIPF1
ILMN_1784320	ELMO1
ILMN_2319000	MATK
ILMN_1708611	RDX
ILMN_1723414	HACL1
ILMN_2320330	MAL
ILMN_1775257	PROK2
ILMN_1668850	PCSK9
ILMN_1782922	PDE4B
ILMN_1682312	CYBB
ILMN_1787673	PLLP
ILMN_1695706	H3F3B
ILMN_1802654	GLT8D2
ILMN_1673773	GALNT18
ILMN_1913060	CMKLR1
ILMN_1801077	PLIN2
ILMN_1729170	GPA33
ILMN_1778136	ZMYND15
ILMN_1745607	A2M
ILMN_2235283	MAPK1
ILMN_2367126	ALAS2
ILMN_1741392	SLC25A20
ILMN_1808824	NEBL
ILMN_2364521	AXL
ILMN_1712112	RCAN1
ILMN_1915188	MID2
ILMN_2237746	ING3
ILMN_1682993	NKG7
ILMN_1869897	NEK7
ILMN_1786429	LPAR6
ILMN_1726597	FAM65B
ILMN_1785268	CD58
ILMN_2147306	PNRC2
ILMN_1723043	NAPSB
ILMN_1783709	RRAGA
ILMN_1669898	EGFL7
ILMN_1674941	ANO6
ILMN_2348788	CD44
ILMN_1772359	LAPTM5
ILMN_1796678	HBG1
ILMN_1768919	COL6A5
ILMN_1692219	RAB11FIP1
ILMN_1655347	SCGB1A1
ILMN_1793476	PRKCDBP
ILMN_1806752	PLEKHH2
ILMN_1788203	HEY1
ILMN_1653026	PLAC8
ILMN_2150402	TMEM64
ILMN_1741007	SGCA
ILMN_2093343	PLAC8
ILMN_2353276	UPK3B
ILMN_1783276	NEXN
ILMN_1711493	PRAM1
ILMN_1802615	CDK6
ILMN_1736670	PPP1R3C
ILMN_1759792	CLIP4
ILMN_1758673	
ILMN_1765725	SBDSP1
ILMN_2329679	TPST2
ILMN_1789130	DNASE2B
ILMN_2399016	MMP28
ILMN_1733746	REEP1
ILMN_1811702	
ILMN_1681949	PDGFRA
ILMN_1754103	CLDN11
ILMN_1654322	ATP1B3
ILMN_1771987	SLC44A2
ILMN_2312340	LILRB2
ILMN_1736982	PHACTR1
ILMN_1718988	DAZAP2
ILMN_1843949	HMBOX1
ILMN_1758128	CYGB
ILMN_1722753	GJA5
ILMN_2375599	RNH1
ILMN_1731233	GZMH
ILMN_2098013	CETP
ILMN_1660199	ACAA2
ILMN_1655422	RPL17
ILMN_1738955	ANAPC16
ILMN_1711199	ZNF331
ILMN_1804629	TPK1
ILMN_1894072	PIK3CG
ILMN_1657373	LEPREL1
ILMN_2413158	PODXL
ILMN_2360415	PRNP
ILMN_1762712	HHEX
ILMN_1775708	SLC2A3
ILMN_1677018	HOXA4
ILMN_1752591	LEPROTL1
ILMN_1696302	FABP5
ILMN_1755937	ANXA2
ILMN_1764109	C1R
ILMN_1718687	TPPP
ILMN_1791306	IDNK
ILMN_1781001	SOCS3
ILMN_1695423	CD9
ILMN_1689655	HLA-DRA
ILMN_1795300	ARHGEF37
ILMN_1656940	ABLIM3
ILMN_2202940	CHPT1
ILMN_2301722	PDE8B
ILMN_1779252	TRIM22
ILMN_1717674	PEPD
ILMN_2239772	
ILMN_2237428	SCD5
ILMN_1796146	EIF4E3
ILMN_1781700	IL18R1
ILMN_2058795	CPQ
ILMN_2074477	GPR4
ILMN_2323801	MOCS1
ILMN_1806908	PRKCB
ILMN_1739393	SELE
ILMN_1653133	SH3D19
ILMN_1792323	HDC
ILMN_1805665	FLRT3
ILMN_2201596	CYTL1
ILMN_1798006	ANKRD35
ILMN_1752810	LARP6
ILMN_1815479	NOP10
ILMN_1767816	APH1B
ILMN_1752159	AHNAK
ILMN_1760414	AADAC
ILMN_1680948	LMOD1
ILMN_1709094	LIFR
ILMN_1840316	
ILMN_1794598	SCHIP1
ILMN_1686664	MT2A
ILMN_1670302	HK3
ILMN_1678493	CHN1
ILMN_1742534	
ILMN_1679324	EIF1B
ILMN_1785902	C1QC
ILMN_1869934	SLC6A4
ILMN_1682996	VWA5A
ILMN_2064606	TBC1D2B
ILMN_2053415	LDLR
ILMN_1762115	CRYZL1
ILMN_1655563	CTIF
ILMN_1651735	TGOLN2
ILMN_1763852	ACACB
ILMN_1696974	
ILMN_2062701	GAS1
ILMN_2401057	CANX
ILMN_2193213	DEFA1
ILMN_1721008	DUT
ILMN_1727402	HCLS1
ILMN_1679826	CST7
ILMN_1725427	B2M
ILMN_1695432	TPST2
ILMN_1751656	KLF11
ILMN_1747650	BMP6
ILMN_1797893	N4BP2L2
ILMN_2348268	IFFO1
ILMN_1685679	RNF146
ILMN_1762260	C3
ILMN_1790052	
ILMN_1746769	PLA2G3
ILMN_1701603	ALPL
ILMN_1737604	FGGY
ILMN_1705750	TGM2
ILMN_1698732	PALLD
ILMN_1743032	CTSS
ILMN_1743836	MXRA7
ILMN_1652072	NIM1K
ILMN_2070896	BMPR2
ILMN_1665132	CD36
ILMN_1763941	LRRC49
ILMN_1699980	TSPAN18
ILMN_2294978	
ILMN_1776125	
ILMN_1738554	
ILMN_1689953	CD81
ILMN_1804798	
ILMN_2088437	CX3CR1
ILMN_1741219	RRAGB
ILMN_1683827	CHMP3
ILMN_1696254	CYB5D2
ILMN_1665832	ID1
ILMN_1700067	BTN3A3
ILMN_1718071	AGTPBP1
ILMN_1689353	APLN
ILMN_1729161	NOTCH1
ILMN_1702231	C1orf54
ILMN_1772218	HLA-DPA1
ILMN_1763670	TM2D1
ILMN_1798360	ACKR3
ILMN_1764788	TNFRSF1B
ILMN_1663171	MATN3
ILMN_1785891	PRKD1
ILMN_1651554	RGS5
ILMN_1769876	TBC1D2
ILMN_1717934	SYT11
ILMN_2227573	GSTO1
ILMN_1729453	TSPAN9
ILMN_1771376	PEA15
ILMN_1811836	DYNC2LI1
ILMN_1792473	AIF1
ILMN_1746883	SAT2
ILMN_1764850	HPCAL1
ILMN_1787705	ATP6V1B2
ILMN_1720285	ESD
ILMN_1672843	FBXO8
ILMN_1685009	ITGAM
ILMN_2148668	RCBTB2
ILMN_1741613	SERINC1
ILMN_1803217	GPRIN2
ILMN_1696466	ROPN1L
ILMN_1769091	PRCP
ILMN_1790533	PHACTR2
ILMN_1675062	MYL9
ILMN_1671509	CCL3
ILMN_1749478	TCEAL3
ILMN_1707312	NFIL3
ILMN_1723212	SRSF3
ILMN_1695945	
ILMN_1751143	TMEM243
ILMN_1795826	ATP6V0D1
ILMN_1782439	CNN3
ILMN_1656927	SEMA5A
ILMN_1668721	CCND3
ILMN_2339955	NR4A2
ILMN_1658356	PAMR1
ILMN_2082273	RGS5
ILMN_1814719	RBP4
ILMN_1652521	MTMR9
ILMN_1738047	FAM170B
ILMN_1707763	ST7
ILMN_1656537	SNURF
ILMN_2294976	
ILMN_1679134	NSMCE4A
ILMN_1712026	NLRP3
ILMN_1761996	SRSF5
ILMN_1762899	EGR1
ILMN_1669362	IGFBP6
ILMN_2151056	C10orf32
ILMN_1669523	FOS
ILMN_1662839	PLEKHA1
ILMN_1766038	C11orf88
ILMN_1681356	PDE2A
ILMN_1660691	RAB31
ILMN_1656900	
ILMN_1738491	
ILMN_2400935	TAGLN
ILMN_1797475	FAM216B
ILMN_1798288	MOB3C
ILMN_1698934	CMTM7
ILMN_1675979	RBMS3
ILMN_1794364	CTSW
ILMN_1778321	SLC2A6
ILMN_1678533	
ILMN_1658283	
ILMN_2103761	TLE4
ILMN_2340565	ATP2C1
ILMN_1689176	NDNF
ILMN_2340259	PDE4B
ILMN_1740015	CD14
ILMN_1721762	IL18RAP
ILMN_1776375	PIN1
ILMN_1670672	TMEM37
ILMN_1678939	VNN2
ILMN_2097943	C1orf87
ILMN_2038772	RPS9
ILMN_1688775	
ILMN_2365023	C9orf24
ILMN_1733690	AKAP7
ILMN_1755926	DBI
ILMN_1656415	CDKN2C
ILMN_1763695	C9orf24
ILMN_2173611	MT1E
ILMN_1658917	SLC1A1
ILMN_1759513	RND3
ILMN_2407308	HEY1
ILMN_1791728	SLC25A25
ILMN_1742981	TUBA1A
ILMN_1898518	GFRA1
ILMN_2082865	PLLP
ILMN_1796629	EDNRA
ILMN_1671837	
ILMN_1715384	B3GNT1
ILMN_1703108	UBE2L6
ILMN_1654570	TEKT1
ILMN_1792679	ITGA5
ILMN_1792256	TBX2
ILMN_1661618	C20orf85
ILMN_1777378	COMMD6
ILMN_2242900	IL1RL1
ILMN_2176063	FCGR1A
ILMN_2086470	PDGFRA
ILMN_1815719	PLCG2
ILMN_1739325	
ILMN_1676924	CD247
ILMN_2406043	CHMP3
ILMN_2413508	CD97
ILMN_2411897	KLF10
ILMN_1781791	PRRG1
ILMN_1812995	CTSL
ILMN_1797342	FNBP1
ILMN_1789599	NBL1
ILMN_1776602	RNASE4
ILMN_1701514	
ILMN_1711102	B3GNT2
ILMN_1788701	PSIP1
ILMN_1691156	MT1A
ILMN_2404688	NUPR1
ILMN_1687315	RXRA
ILMN_1790689	CRISPLD2
ILMN_2362232	ZNF331
ILMN_1749447	RPS9
ILMN_1790529	LUM
ILMN_1803846	EIF1
ILMN_1786024	POLR3H
ILMN_1778173	AK3
ILMN_1781819	PAPSS1
ILMN_1757702	
ILMN_1740487	CMTM7
ILMN_1672191	ATP5F1
ILMN_1705302	FCGRT
ILMN_1803429	CD44
ILMN_1715543	ACOT1
ILMN_2135272	GIMAP2
ILMN_1674034	H2AFY
ILMN_1741003	ANXA5
ILMN_2301624	MACF1
ILMN_1795835	LINC00936
ILMN_1780533	RNASE6
ILMN_1667948	SPATA18
ILMN_1703279	CXorf57
ILMN_1768115	TSPAN12
ILMN_1731107	CCDC92
ILMN_1674934	FOXF2
ILMN_1707592	RGN
ILMN_2343278	PPAP2A
ILMN_1788462	
ILMN_1680397	CXCR2
ILMN_1693014	CEBPB
ILMN_1707077	SORT1
ILMN_1714602	CD86
ILMN_1810560	NUPR1
ILMN_1712659	
ILMN_2261076	NEDD9
ILMN_1744765	KRT4
ILMN_1716237	ACOT2
ILMN_1699562	EFCAB1
ILMN_1661194	CLDN14
ILMN_1684054	ASAH1
ILMN_1654875	CLC
ILMN_1753279	HNRNPA0
ILMN_2392189	CTDSPL
ILMN_1806023	JUN
ILMN_2132809	ARHGEF10
ILMN_2260991	TSPO
ILMN_2102721	DEFA1B
ILMN_1736742	COLGALT2
ILMN_1727309	RMDN3
ILMN_1659845	KIAA0355
ILMN_1744059	DCTN6
ILMN_1670306	SCGB3A2
ILMN_1760676	MORF4L1
ILMN_1740633	PRF1
ILMN_1704154	TNFRSF19
ILMN_1689842	MSMO1
ILMN_2149164	SFRP1
ILMN_1791912	
ILMN_2290808	RPL21
ILMN_1659255	RP2
ILMN_1800091	RARRES1
ILMN_2371458	
ILMN_1671260	WLS
ILMN_1720889	MSMO1
ILMN_1677404	RAP2A
ILMN_1724480	AXIN2
ILMN_1657087	ZNF385B
ILMN_2096372	ALDH1A1
ILMN_1793384	JAK1
ILMN_2170949	SNX10
ILMN_1660000	SNRPN
ILMN_1710740	C2
ILMN_2052135	
ILMN_1728799	FBP1
ILMN_1698725	FRMD3
ILMN_1680652	SELENBP1
ILMN_1672834	SSH2
ILMN_1716465	RBP7
ILMN_1789638	MFSD2A
ILMN_2239754	IFIT3
ILMN_1748904	WTAP
ILMN_1769319	CNBP
ILMN_1660794	
ILMN_1657423	SPG21
ILMN_1775170	MT1X
ILMN_1749868	FAM171A1
ILMN_2339266	LAMA2
ILMN_1769556	
ILMN_1700159	NIPSNAP3A
ILMN_2377669	CD247
ILMN_2098126	CCL5
ILMN_1677198	C1R
ILMN_2204876	FLVCR2
ILMN_2224833	ADIPOR2
ILMN_1717261	HLA-DRB3
ILMN_2344216	STX2
ILMN_1694106	GPD1L
ILMN_1659923	GNAQ
ILMN_2282641	TBXAS1
ILMN_1770399	C10orf107
ILMN_2367215	PRCP
ILMN_2339748	RNF13
ILMN_1695276	MAPRE2
ILMN_1675117	HSD17B11
ILMN_1764709	MAFB
ILMN_1683146	FTH1
ILMN_1790014	
ILMN_1667112	FBXO7
ILMN_1783149	CDH23
ILMN_2402817	ZBTB16
ILMN_1804955	CTSF
ILMN_1703335	LACTB
ILMN_1677603	C1S
ILMN_1780861	
ILMN_1718968	MT1E
ILMN_1693650	FES
ILMN_1658830	WBP1L
ILMN_1691864	SEPT10
ILMN_2333670	RNASE1
ILMN_1666536	VSIG2
ILMN_1693341	SNRPN
ILMN_1756806	MCL1
ILMN_1662640	
ILMN_1699525	SRI
ILMN_1694780	GCHFR
ILMN_1785005	NCF4
ILMN_1742260	SSFA2
ILMN_1666967	MPC1
ILMN_1721876	TIMP2
ILMN_1787879	ARL2
ILMN_1800512	HMOX1
ILMN_1765701	
ILMN_2394498	SYF2
ILMN_1737988	PRNP
ILMN_2406035	LAMA3
ILMN_1794017	SERTAD1
ILMN_2329914	SPRY1
ILMN_1700257	C4orf32
ILMN_1708183	PZP
ILMN_2129388	CCSER2
ILMN_2396672	ABLIM1
ILMN_1773352	CCL5
ILMN_2396956	AKAP13
ILMN_1687519	SNAP23
ILMN_2189936	RPL36AL
ILMN_1679357	DEFA1
ILMN_2207539	RPS17
ILMN_1791483	PDE4D
ILMN_1717702	KCNK17
ILMN_1803398	SRF
ILMN_2396444	CD14
ILMN_2310896	NLRP3
ILMN_1733627	NEDD4L
ILMN_1661196	CSF2RA
ILMN_1762436	UBB
ILMN_2376723	CDKN2B
ILMN_2376455	CSF2RA
ILMN_1723358	SCARA3
ILMN_1873034	
ILMN_2086077	JUNB
ILMN_1744508	FAM53C
ILMN_1802539	WDR16
ILMN_1701877	AXL
ILMN_2055781	KLRF1
ILMN_1762696	FAM181A
ILMN_1690342	LTA4H
ILMN_2078599	ACP5
ILMN_2400219	SRI
ILMN_1723522	APOLD1
ILMN_1806473	BEX5
ILMN_1913678	IRAK3
ILMN_2378868	SRSF5
ILMN_1694280	
ILMN_2135944	CT45A4
ILMN_1729294	RNF130
ILMN_1688242	C6
ILMN_1652128	LMBRD1
ILMN_1651680	
ILMN_1697317	DYNLRB2
ILMN_1789505	ITPR1
ILMN_2346339	FOLR1
ILMN_1698038	FAM188B
ILMN_1810910	CFH
ILMN_1749070	HLA-DPB1
ILMN_1663640	MAOA
ILMN_1778595	SLN
ILMN_1738589	MGLL
ILMN_2136089	
ILMN_1738147	NES
ILMN_1712678	RPS27L
ILMN_2366714	UQCR10
ILMN_2363744	PACRG
ILMN_2367275	
ILMN_1723198	CDKN2B
ILMN_2147517	CD58
ILMN_1765258	HLA-E
ILMN_1700024	UST
ILMN_2400372	SULT1A2
ILMN_1768483	KCNK3
ILMN_2234697	BEX1
ILMN_2372698	RGN
ILMN_2342579	IL7R
ILMN_1663092	CITED2
ILMN_1654398	RGL1
ILMN_1703852	EFNB2
ILMN_1726711	PENK
ILMN_1676358	RALB
ILMN_1681679	TSPO
ILMN_1805561	SLC14A1
ILMN_1748642	MORN5
ILMN_2396991	HCST
ILMN_1682599	GPRC5A
ILMN_1677385	SMIM19
ILMN_1722811	CDKN1B
ILMN_1760727	ANG
ILMN_1802096	ABTB1
ILMN_1722781	EGR3
ILMN_1735367	HSD17B11
ILMN_1810191	PLA2G4C
ILMN_2384536	ECI2
ILMN_1658486	MRPL54
ILMN_1781010	ARHGEF3
ILMN_1792885	CTSC
ILMN_1694840	MATN2
ILMN_2359835	SFTPB
ILMN_1730765	DUSP22
ILMN_1747355	CCL3L3
ILMN_1757074	GNG10
ILMN_2359306	CAPSL
ILMN_1746494	FNTA
ILMN_1691860	SPRY1
ILMN_1712312	RAB11A
ILMN_2407389	GPNMB
ILMN_2337974	PKIA
ILMN_1725661	DEFA3
ILMN_1654946	ZSCAN18
ILMN_1749792	SORBS1
ILMN_2165289	DEFA3
ILMN_1761314	
ILMN_1800602	GCA
ILMN_1790692	GNLY
ILMN_1744487	C1QTNF5
ILMN_1652065	KCNMB1
ILMN_2389876	TGFB1I1
ILMN_2392043	SPI1
ILMN_1663665	C9orf171
ILMN_1660549	WLS
ILMN_1667994	AMD1
ILMN_1757646	UFM1
ILMN_1735910	VMO1
ILMN_1660439	
ILMN_2188264	CYR61
ILMN_2232478	APOBEC3G
ILMN_2157441	HLA-DRA
ILMN_2305544	DBI
ILMN_1677635	TUBA4B
ILMN_1709795	RAC2
ILMN_1810752	C4BPA
ILMN_1661443	GRAMD2
ILMN_1734445	PKDCC
ILMN_1708375	IRF1
ILMN_1708340	DAPK1
ILMN_1725791	PTPLA
ILMN_2229877	PCDH18
ILMN_1739428	IFIT2
ILMN_1810628	PRUNE2
ILMN_2159384	SBDSP1
ILMN_1671703	ACTA2
ILMN_1735045	A4GALT
ILMN_1748840	CALB2
ILMN_1679041	SLC3A2
ILMN_1659550	
ILMN_2361862	VLDLR
ILMN_1665887	WDR61
ILMN_1655561	ARPC3
ILMN_1802771	C22orf15
ILMN_1779324	GZMA
ILMN_1836776	MPRIP
ILMN_2167011	ECHDC1
ILMN_1715748	FLNC
ILMN_1654411	CCL18
ILMN_1732967	PPP1R18
ILMN_1798533	ZNF22
ILMN_1785650	OR11L1
ILMN_1689212	RSPH4A
ILMN_2405009	NBL1
ILMN_1660832	
ILMN_1791702	SMARCA2
ILMN_2122103	ETS1
ILMN_1654210	CD1C
ILMN_1816925	GATA6-AS1
ILMN_1747577	
ILMN_1681670	SLC25A4
ILMN_1758418	TNFSF13B
ILMN_1744604	CYBA
ILMN_1793730	DCSTAMP
ILMN_1760027	WAS
ILMN_1802106	APOBEC3G
ILMN_1727017	SFTPB
ILMN_1770245	EPB41L5
ILMN_2094166	CHMP5
ILMN_1800540	CD55
ILMN_1690049	
ILMN_1805543	ADAMTS9
ILMN_2313672	IL1RL1
ILMN_1756723	DPP7
ILMN_1778668	TAGLN
ILMN_2374036	CTSL
ILMN_2224444	SNX25
ILMN_1708779	GNLY
ILMN_1778803	ZFAND6
ILMN_1731745	NINJ2
ILMN_1666444	
ILMN_2305407	ZBTB16
ILMN_2293758	AKAP11
ILMN_2066066	HLA-DRB6
ILMN_1700183	APLNR
ILMN_1709747	EXOG
ILMN_1704571	FAM53B
ILMN_1714861	CD68
ILMN_1704024	TMEM160
ILMN_1810577	RPS4X
ILMN_1661589	CD151
ILMN_1718063	LIPA
ILMN_1681737	TMSB15A
ILMN_1688892	LAMA3
ILMN_1686531	
ILMN_2410612	DMBT1
ILMN_1702175	ST7
ILMN_1789095	BMPR2
ILMN_1758941	REEP5
ILMN_1812191	C12orf57
ILMN_1724422	SELL
ILMN_1807969	SNCAIP
ILMN_1744534	LYRM5
ILMN_1788538	NCALD
ILMN_1706498	DSE
ILMN_1782050	CEBPD
ILMN_2048478	SLC22A3
ILMN_1815895	
ILMN_1727087	GJA1
ILMN_1790471	CIDECP
ILMN_2115005	FGD2
ILMN_1698487	SDHD
ILMN_1739222	ETV5
ILMN_1724250	GRN
ILMN_1697448	TXNIP
ILMN_2057479	EGFL6
ILMN_2374164	
ILMN_1722829	HLF
ILMN_1678037	HIRIP3
ILMN_2372082	SNRPN
ILMN_2061043	CD48
ILMN_1711899	ANXA2
ILMN_2379110	WDR16
ILMN_1686805	CRK
ILMN_1676765	
ILMN_1775822	PDGFB
ILMN_2109489	GZMB
ILMN_2234016	
ILMN_1733298	C1orf158
ILMN_1679045	SBDS
ILMN_1703433	PLSCR3
ILMN_1653501	SEMA3B
ILMN_1812297	CYP26B1
ILMN_2211950	
ILMN_2105441	IGJ
ILMN_1775304	DNAJB1
ILMN_2082585	SNAI2
ILMN_1687080	
ILMN_1730620	ARRB1
ILMN_2405018	PPP1CB
ILMN_2214144	TWSG1
ILMN_1702691	TNFAIP3
ILMN_1798706	GPR183
ILMN_1752952	MMP28
ILMN_1812031	PALM
ILMN_1789614	TPT1
ILMN_1664466	KLHL9
ILMN_1728742	
ILMN_1758798	
ILMN_1710075	
ILMN_2233539	SLC39A8
ILMN_1751708	ITM2B
ILMN_2390853	CTSH
ILMN_1701696	
ILMN_1706434	
ILMN_1741440	SLC35A1
ILMN_1719627	SLC27A3
ILMN_1815283	
ILMN_1769633	CTSO
ILMN_1742332	KCTD12
ILMN_1737308	GLRX
ILMN_1691846	G0S2
ILMN_1788931	DOCK8
ILMN_2133996	SHE
ILMN_1741021	CH25H
ILMN_1674811	OASL
ILMN_2366330	FERMT3
ILMN_1803560	LAT2
ILMN_1781580	BRI3
ILMN_1723978	LGALS1
ILMN_1710434	TBC1D10C
ILMN_1742025	OLFM1
ILMN_1654324	HEYL
ILMN_1661491	SH3GL2
ILMN_1799744	GALC
ILMN_1784299	C19orf43
ILMN_1671603	MED30
ILMN_1772459	RPS23
ILMN_1746561	BCL2L2
ILMN_1682775	EDN1
ILMN_1689329	SCD
ILMN_2149815	CYP2F1
ILMN_2368585	
ILMN_1776967	DNAAF1
ILMN_1809817	CDHR3
ILMN_1812433	HP
ILMN_1815773	TMEM190
ILMN_1727532	OLFML3
ILMN_1712577	FAM174A
ILMN_1790881	HNMT
ILMN_1675844	WDR1
ILMN_2134110	SELK
ILMN_2068698	RSPH4A
ILMN_2079386	RPL22
ILMN_2168217	GPR183
ILMN_2105573	CCL3L3
ILMN_1680774	NLRP1
ILMN_1787186	NOV
ILMN_1783681	MRPL34
ILMN_2073235	
ILMN_1700316	
ILMN_1706426	DSTN
ILMN_1719032	LSM3
ILMN_2171384	CXCL5
ILMN_2094360	NR2F2
ILMN_1711608	SSBP2
ILMN_1663024	
ILMN_1722276	PAFAH1B1
ILMN_1777170	FAM183A
ILMN_1741356	PRICKLE1
ILMN_2234758	SRP14
ILMN_1680208	
ILMN_1671295	CCDC3
ILMN_1717639	SIK1
ILMN_1757837	C6orf165
ILMN_1805449	TAPBPL
ILMN_2194106	TSPAN12
ILMN_2085760	ARPC1B
ILMN_2387952	FAM134B
ILMN_1771627	ZMIZ1
ILMN_1670379	ANTXR1
ILMN_1654065	ATOH8
ILMN_2353732	CD8A
ILMN_1758806	C21orf2
ILMN_1760575	PTP4A1
ILMN_2412380	TSC22D1
ILMN_1695598	RPL18
ILMN_1776121	KIAA1211L
ILMN_1667239	INPP1
ILMN_1747162	DDX47
ILMN_2218856	CCL3L1
ILMN_2349658	
ILMN_1779633	PSMD6
ILMN_1756417	ANKRD37
ILMN_1763442	SHROOM4
ILMN_1730487	CALD1
ILMN_1789007	APOC1
ILMN_1691499	TJP1
ILMN_1686623	CSF1R
ILMN_1775330	C15orf52
ILMN_1748124	TSC22D3
ILMN_1792506	PLA1A
ILMN_1808249	MS4A8
ILMN_1730906	FILIP1L
ILMN_1813837	C9orf9
ILMN_2412192	CFH
ILMN_2120210	RCAN2
ILMN_1805922	EBPL
ILMN_2077008	WDR38
ILMN_1800659	PGM1
ILMN_1801795	
ILMN_1751851	
ILMN_2393763	ARPC4
ILMN_1741688	CPXM2
ILMN_2320888	CXCR4
ILMN_1750974	S100A9
ILMN_1784871	FASN
ILMN_1674522	HIGD1A
ILMN_1784602	CDKN1A
ILMN_2313378	SPAG6
ILMN_1782305	NR4A2
ILMN_1680624	CREG1
ILMN_1669376	DRAM1
ILMN_1695851	PARVG
ILMN_1758049	NFIA
ILMN_1660364	CYTH4
ILMN_1790160	KIT
ILMN_2353862	LRRC48
ILMN_1777397	MSX1
ILMN_1683470	TMEM139
ILMN_1660345	
ILMN_1731343	LDLRAD1
ILMN_2125763	ZMYND10
ILMN_1697491	PRR5L
ILMN_2413278	RPL13
ILMN_1766762	
ILMN_1695370	
ILMN_1809467	VAMP5
ILMN_2358457	ATF4
ILMN_1695745	DISP1
ILMN_1802205	RHOB
ILMN_1732074	
ILMN_1750062	PPARGC1A
ILMN_1737283	TMSB15B
ILMN_1695311	HLA-DMA
ILMN_1652456	TMEM98
ILMN_1777199	GRP
ILMN_1809928	COL6A2
ILMN_1730622	EVL
ILMN_1659985	RSPH9
ILMN_1768482	CD8A
ILMN_1740586	PLA2G2A
ILMN_1795183	RNASE1
ILMN_1798379	NTM
ILMN_1780382	
ILMN_1728787	AGR3
ILMN_2186216	GOLIM4
ILMN_2364272	MBNL2
ILMN_1774602	FBLN2
ILMN_1710734	GZMK
ILMN_1783627	
ILMN_1780236	PMM1
ILMN_1665781	
ILMN_2411915	ATG4B
ILMN_1731640	TMSB15B
ILMN_1788874	SERPINA3
ILMN_2094776	CCNL1
ILMN_1689712	
ILMN_1781626	C1S
ILMN_2189424	MRPL20
ILMN_1688126	
ILMN_1695924	KLK11
ILMN_1709042	RBM4
ILMN_2251184	ERP29
ILMN_1679666	SCGB3A1
ILMN_1696699	FAM184A
ILMN_1761733	HLA-DMB
ILMN_1733415	MFAP5
ILMN_2165473	MID1IP1
ILMN_1685538	
ILMN_1752451	CTSH
ILMN_1711888	COBL
ILMN_1662731	COL4A3
ILMN_1661733	FOLR1
ILMN_1700144	ITGA10
ILMN_1693826	HAVCR2
ILMN_1680132	CADM1
ILMN_1657803	CFH
ILMN_1667232	KIR2DL3
ILMN_1792997	NPTN
ILMN_1810420	DYSF
ILMN_1753111	
ILMN_1680139	MAFF
ILMN_1683179	RRAD
ILMN_1808226	RGS16
ILMN_1787461	RUNX3
ILMN_2229379	KIT
ILMN_1731546	RPL26
ILMN_1764571	
ILMN_2192693	EIF3M
ILMN_1770800	PODN
ILMN_1655469	TSPAN3
ILMN_1658911	AP3S1
ILMN_1683844	HSD17B13
ILMN_1755649	SLC16A5
ILMN_1811437	MYRF
ILMN_1753404	LRRC23
ILMN_2286400	CAPS
ILMN_2175912	ITGB2
ILMN_2083469	IRS2
ILMN_1794863	CAMK2N1
ILMN_2077952	GALNT16
ILMN_2402416	DNAJB6
ILMN_1796537	FYB
ILMN_1709880	RPLP0
ILMN_1664855	PPP1R14C
ILMN_1760338	
ILMN_1713369	RPL13A
ILMN_2079786	NUAK1
ILMN_2360710	TPM1
ILMN_1808041	RPL10A
ILMN_2337923	TPD52L1
ILMN_1780546	OSM
ILMN_1736585	TMED10
ILMN_1767006	PSMB8
ILMN_1728785	GPR116
ILMN_1715508	NNMT
ILMN_2153837	SCNN1G
ILMN_1696243	STMND1
ILMN_1714820	ITGB1
ILMN_1684571	RSPH1
ILMN_1761464	CD74
ILMN_1755281	FBXO15
ILMN_1715401	MT1G
ILMN_2413323	GRP
ILMN_1700547	CHST9
ILMN_2369924	NDUFB6
ILMN_1797776	PRSS23
ILMN_1716687	TPM1
ILMN_2166457	HPGD
ILMN_1797009	F3
ILMN_1686841	C9orf117
ILMN_1701731	AKR1B1
ILMN_1666733	CXCL8
ILMN_1715715	CEBPA
ILMN_2128428	DAB2
ILMN_1684349	IL2RB
ILMN_1737387	
ILMN_2168520	C11orf70
ILMN_1757660	CAPS
ILMN_2395974	PRDX3
ILMN_1801205	GPNMB
ILMN_1746819	C5
ILMN_1679920	
ILMN_2224103	PAPSS1
ILMN_1661366	PGAM1
ILMN_1708934	ADM
ILMN_1738578	FILIP1L
ILMN_1721659	
ILMN_1715947	
ILMN_1739170	TM4SF18
ILMN_1696911	
ILMN_1728662	ALDH3B1
ILMN_1767556	C10orf10
ILMN_1723709	C9orf116
ILMN_2391150	FILIP1L
ILMN_1665736	
ILMN_2184373	CXCL8
ILMN_1695034	
ILMN_1798177	CHURC1
ILMN_1737586	
ILMN_1763837	ANPEP
ILMN_1696347	CTSC
ILMN_1680618	MYC
ILMN_1662954	CCT7
ILMN_2148785	GBP1
