Gene ID	Gene name
ILMN_1715927	VSTM2L
ILMN_1672940	ZNF562
ILMN_1739429	HS6ST2
ILMN_2060770	RAI1
ILMN_1727288	EVPL
ILMN_1710844	
ILMN_1652445	RAC1
ILMN_1683127	ZNF281
ILMN_1651828	CCT3
ILMN_1728972	FAM64A
ILMN_2048700	ATAD2
ILMN_1790410	DROSHA
ILMN_1745599	
ILMN_2116127	NPEPPS
ILMN_1755303	ZNF217
ILMN_1780698	ZFYVE19
ILMN_1685580	CBLB
ILMN_1702363	SULF1
ILMN_1682354	SNORD33
ILMN_1660793	PAQR4
ILMN_1727996	BAG4
ILMN_1660031	P2RY6
ILMN_1670398	BCR
ILMN_2104356	COL1A2
ILMN_1775008	NCAPD2
ILMN_2071641	KCNK1
ILMN_1706502	EIF2AK2
ILMN_1724666	
ILMN_1697348	WBSCR22
ILMN_2386179	ZMYND8
ILMN_1718984	FCGBP
ILMN_1740276	CLDN9
ILMN_1715476	
ILMN_1800276	RCN1
ILMN_2108357	RPL39L
ILMN_1792733	FOXA3
ILMN_2278636	CUX1
ILMN_1697377	
ILMN_2306540	PDE9A
ILMN_1657547	CCDC34
ILMN_1800341	WDR66
ILMN_1774028	MTFR1
ILMN_1719286	CTSA
ILMN_2385220	DFFA
ILMN_2235745	
ILMN_1800750	ZNF692
ILMN_1732410	SLC16A9
ILMN_1711078	
ILMN_2059797	NOL3
ILMN_1684183	RAD9A
ILMN_2361104	ZMAT3
ILMN_1789400	FOXD2
ILMN_1690064	
ILMN_1721411	PARP10
ILMN_1807423	IGF2BP3
ILMN_1730999	TPR
ILMN_1761010	PCCB
ILMN_2347424	MBOAT2
ILMN_2054554	DTWD2
ILMN_2049766	NFE2L3
ILMN_1753143	RHPN2
ILMN_1681301	AIM2
ILMN_2356031	RNF121
ILMN_1708064	MAP4
ILMN_1806106	GNL3
ILMN_1803889	CCDC64B
ILMN_1720526	CENPN
ILMN_1671337	SLC2A5
ILMN_1815308	SDC1
ILMN_1874323	
ILMN_2073543	HYPK
ILMN_2279367	FCAR
ILMN_1731666	ZNF641
ILMN_1657398	
ILMN_1676631	CCNO
ILMN_1654313	
ILMN_2158164	ZNF430
ILMN_1662390	ASPHD1
ILMN_2118472	FAM213A
ILMN_2410924	PLOD2
ILMN_1799856	NOMO2
ILMN_1798181	
ILMN_1872419	
ILMN_2172755	DEPTOR
ILMN_1754842	DLGAP4
ILMN_1679093	ZNF581
ILMN_1657701	
ILMN_1738579	VHL
ILMN_1665831	CLPTM1
ILMN_1710406	
ILMN_1701247	
ILMN_1912619	
ILMN_1910550	
ILMN_1802753	TSSC4
ILMN_1770505	BIK
ILMN_1700109	PTOV1
ILMN_1763739	CAPN15
ILMN_1668863	LYPD1
ILMN_2207393	CNOT3
ILMN_1704196	DSG2
ILMN_1731922	
ILMN_2106658	BLZF1
ILMN_1798975	EGFR
ILMN_1766359	GATAD2B
ILMN_1758232	GGCX
ILMN_2051408	PNPT1
ILMN_1710954	
ILMN_1806304	ENTPD4
ILMN_2176882	ZNF69
ILMN_1715416	NUP188
ILMN_2368718	CENPM
ILMN_1719256	CKS1B
ILMN_2269256	DNAJC12
ILMN_1905356	
ILMN_2150294	FKBP14
ILMN_2082324	SLC36A4
ILMN_1735415	NUDT16L1
ILMN_2194852	
ILMN_2078724	APOPT1
ILMN_1800739	SPINT2
ILMN_1734312	GCN1L1
ILMN_1711886	
ILMN_1796855	TIAL1
ILMN_1674282	PPARD
ILMN_1663195	MCM7
ILMN_1680692	NUCKS1
ILMN_2398926	C17orf58
ILMN_1733066	
ILMN_1785405	SLC17A9
ILMN_1736888	SAR1B
ILMN_1795697	
ILMN_1750181	TESC
ILMN_1665792	ITGA2
ILMN_1745005	GGCT
ILMN_1677487	ANKZF1
ILMN_1692865	VPS37D
ILMN_2091123	
ILMN_1769926	DBN1
ILMN_1678235	KANSL1
ILMN_1772492	SLC25A51
ILMN_1750093	
ILMN_2215382	DDX51
ILMN_2204909	XRCC2
ILMN_2355831	FHL2
ILMN_2378376	CYB561
ILMN_1735453	FAM98A
ILMN_2101651	MBTD1
ILMN_1682081	RNF19B
ILMN_2188119	ARL16
ILMN_1796589	TRIP13
ILMN_2280568	
ILMN_1756685	DEPTOR
ILMN_1799819	MARS
ILMN_1727462	ARSE
ILMN_1692145	ZNF14
ILMN_2297069	FAM115A
ILMN_1695354	BMF
ILMN_1785444	LEMD1
ILMN_2157951	STX6
ILMN_1669390	PPP1R13L
ILMN_1671661	HSD17B7
ILMN_2368971	PSMD12
ILMN_2210386	TMEM17
ILMN_2206188	SHROOM4
ILMN_1701314	
ILMN_1700978	MUC21
ILMN_1791296	DPY19L1
ILMN_1802894	VKORC1L1
ILMN_1725700	MOV10
ILMN_2222234	PRDX4
ILMN_1715864	NHS
ILMN_2180929	SLC16A12
ILMN_1778360	PYGB
ILMN_2288483	CEP19
ILMN_1798581	MCM8
ILMN_2213834	
ILMN_1738093	RNFT2
ILMN_1673521	KISS1R
ILMN_1674706	MTHFD2
ILMN_1805410	C15orf48
ILMN_1806603	MESP1
ILMN_2222101	N4BP2
ILMN_1814789	UBAP2L
ILMN_1702837	PSMD1
ILMN_2348090	MRPL55
ILMN_1737993	ERBB3
ILMN_1870668	
ILMN_1764754	RAMP1
ILMN_1742731	SLC35A2
ILMN_2274775	SLC44A4
ILMN_1732066	CKMT1A
ILMN_2143822	ZNF148
ILMN_2143685	CLDN7
ILMN_2160209	EPCAM
ILMN_1685855	UBN2
ILMN_1657011	
ILMN_1680279	USP49
ILMN_2397484	GJC1
ILMN_1794510	
ILMN_1748894	GTPBP3
ILMN_1783695	EPRS
ILMN_1689007	SUGP2
ILMN_1806122	CHD8
ILMN_1801443	TSKU
ILMN_1755138	NEK8
ILMN_2376458	CSF2RA
ILMN_1652929	POGZ
ILMN_1671207	IARS2
ILMN_1786347	TNPO1
ILMN_2079098	INIP
ILMN_2243308	ACVR1B
ILMN_1712452	KIF20B
ILMN_1904980	
ILMN_1722492	DUSP19
ILMN_2220320	RPL7L1
ILMN_2334243	CREB1
ILMN_2245305	ABHD12
ILMN_2110751	CHRNA5
ILMN_1693789	ALPP
ILMN_1808591	UBE2S
ILMN_1751346	ERBB3
ILMN_2075794	NLRP8
ILMN_2161007	GABPB2
ILMN_1722223	
ILMN_1684045	CDCA4
ILMN_2065690	GRAMD3
ILMN_1812105	
ILMN_2276758	POFUT1
ILMN_2405684	BIRC3
ILMN_2123312	ERAP2
ILMN_2227495	ZNF549
ILMN_1695576	MRPL24
ILMN_1715905	DSN1
ILMN_1774287	CFB
ILMN_1742569	MTPAP
ILMN_1789106	IPP
ILMN_1718934	
ILMN_1695731	TUBG1
ILMN_1714296	DNAH2
ILMN_1737041	HABP2
ILMN_2154322	SEMA3E
ILMN_1779875	THY1
ILMN_2113738	MCMDC2
ILMN_1689445	POLR2H
ILMN_2370135	HNRNPU
ILMN_1693421	RPN2
ILMN_2180519	LOC729603
ILMN_1813746	CORO2A
ILMN_2150465	C5orf28
ILMN_2258977	
ILMN_1785703	LMOD3
ILMN_1798000	PSG1
ILMN_1718297	EML4
ILMN_1680453	ITM2C
ILMN_1694399	
ILMN_2059173	SLC35E1
ILMN_1762835	HELZ
ILMN_2091084	C8orf37
ILMN_2072973	TOP3A
ILMN_1695397	CAPN8
ILMN_1742163	
ILMN_1715693	
ILMN_2262275	TRIM13
ILMN_1690826	TNKS1BP1
ILMN_1812557	CDK5RAP3
ILMN_1730117	TMC5
ILMN_2049364	METTL21A
ILMN_1696021	KPNA6
ILMN_1695435	
ILMN_1713706	ZNF786
ILMN_1746618	PAQR7
ILMN_1754211	DCLRE1C
ILMN_1805668	ZNF486
ILMN_1794677	TMC6
ILMN_1794588	DYRK2
ILMN_2235785	KCNH6
ILMN_1653042	HSD3B7
ILMN_1749213	SDF2L1
ILMN_1763694	RSPRY1
ILMN_2285713	TDP1
ILMN_2153373	LRBA
ILMN_1768973	HIST2H2AC
ILMN_1662383	ZRANB2
ILMN_2258982	
ILMN_1672650	PKM
ILMN_1772951	ST6GALNAC1
ILMN_1703074	CPD
ILMN_2401906	CDAN1
ILMN_2333219	ACHE
ILMN_1721316	TNFRSF10A
ILMN_1772796	DYNLL2
ILMN_1707720	SLC1A5
ILMN_2062381	LCOR
ILMN_1660368	TRRAP
ILMN_1667476	LTBR
ILMN_2385178	MIB2
ILMN_1771179	CYB561
ILMN_1661432	
ILMN_1721204	CSF2RA
ILMN_1787657	CLDN12
ILMN_2279834	ZNF483
ILMN_1671039	GALNT3
ILMN_2101650	MBTD1
ILMN_1804851	MRPS17
ILMN_2048811	NUBPL
ILMN_1813561	SCIN
ILMN_2313889	ZNF682
ILMN_1694778	KRT18
ILMN_2342455	PPA2
ILMN_1770719	CLUH
ILMN_2152257	SSTR2
ILMN_2162367	DMC1
ILMN_1764239	PMPCA
ILMN_1776077	SF1
ILMN_1661622	TBC1D7
ILMN_2357386	FKTN
ILMN_1683883	ACY1
ILMN_1742577	GTPBP4
ILMN_1811327	MRPL27
ILMN_2155322	ZNF652
ILMN_1716674	
ILMN_1731043	TRA2A
ILMN_2106656	BLZF1
ILMN_1733863	UBALD1
ILMN_1736008	YRDC
ILMN_1775522	MAGED1
ILMN_2270845	WDR74
ILMN_1915783	
ILMN_1745772	ASCC3
ILMN_2097790	C1orf86
ILMN_1782633	BOLA2
ILMN_2048607	ANKRD9
ILMN_2126344	SEC16A
ILMN_2117809	
ILMN_1729533	APOA1BP
ILMN_2153280	EMC1
ILMN_1761277	PDE4C
ILMN_2233050	PLA2G2D
ILMN_2078547	C7orf55
ILMN_2407851	IL17RD
ILMN_1692223	LCN2
ILMN_1741422	
ILMN_2302757	FCGBP
ILMN_2115949	ZNF394
ILMN_2054121	CLPSL2
ILMN_1750674	SDSL
ILMN_1685427	
ILMN_1731433	AOC1
ILMN_1653432	
ILMN_1720235	ADSSL1
ILMN_1771824	DNAJC30
ILMN_2049343	
ILMN_1668351	
ILMN_1725139	CA9
ILMN_2107004	GPR1
ILMN_1773470	ST5
ILMN_2073307	IL10
ILMN_1778457	IL18
ILMN_1659854	
ILMN_2097410	DAPP1
ILMN_2352245	RASSF6
ILMN_1698463	ILF3
ILMN_1711988	KCNK12
ILMN_1803559	
ILMN_1691717	RHBDF2
ILMN_1755354	YBX2
ILMN_1802631	AGA
ILMN_1789999	SLC30A7
ILMN_1746085	IGFBP3
ILMN_1690105	STAT1
ILMN_1718771	CCDC24
ILMN_1711156	
ILMN_1780806	ANKRD36B
ILMN_1805999	MYO1D
ILMN_1737833	ATN1
ILMN_1656393	PPP2R3A
ILMN_2117569	EXO5
ILMN_1659725	EXOSC5
ILMN_2143427	LGSN
ILMN_1676016	
ILMN_2051900	EID2B
ILMN_1797903	ZNF544
ILMN_1766221	B4GALT1
ILMN_2383489	
ILMN_1806349	SLC6A8
ILMN_2178226	KRT86
ILMN_2361163	SSBP3
ILMN_1813206	CP
ILMN_1693538	STK36
ILMN_1821517	
ILMN_1739641	MTMR3
ILMN_1711368	TRAPPC9
ILMN_1788267	PPP1R14D
ILMN_1704750	
ILMN_1769508	PIGX
ILMN_2050617	CCT6P1
ILMN_2105960	KIF12
ILMN_2396875	IGFBP3
ILMN_2269564	ARID4B
ILMN_2047885	PCDHB9
ILMN_2395043	
ILMN_2371079	HTR3A
ILMN_2067709	TFB2M
ILMN_2334242	CREB1
ILMN_2055634	TIAF1
ILMN_1703370	ZDHHC12
ILMN_1789596	ETV6
ILMN_1787648	
ILMN_1801697	
ILMN_1812640	AHR
ILMN_1685551	CHD4
ILMN_1659610	
ILMN_1778337	HNF1B
ILMN_2249473	SPTLC1
ILMN_2157277	AKR1D1
ILMN_1660723	RDH13
ILMN_1774990	C16orf13
ILMN_1881526	
ILMN_1676665	CUEDC1
ILMN_1665095	NSMF
ILMN_1803213	MXRA5
ILMN_1769031	MTOR
ILMN_1730678	
ILMN_1661197	CLCF1
ILMN_2285375	SORD
ILMN_1675124	DDX17
ILMN_1866216	
ILMN_1741465	PTPRH
ILMN_1787815	TRIB3
ILMN_2089175	SYAP1
ILMN_1803219	TMC4
ILMN_1770678	CBX2
ILMN_2144426	HIST2H2AA3
ILMN_1674985	TMEM51
ILMN_1711087	
ILMN_1750748	
ILMN_2134381	ITPK1-AS1
ILMN_1794707	ATHL1
ILMN_2054928	XPNPEP3
ILMN_2219618	AOC4P
ILMN_2211724	
ILMN_1685480	TARS
ILMN_1717809	RNF24
ILMN_1746801	CGN
ILMN_1688490	
ILMN_1761113	GNL2
ILMN_1702125	HOXB7
ILMN_1713143	MRPL3
ILMN_2381537	CRCP
ILMN_1824362	
ILMN_1726306	HMBS
ILMN_2225974	GCLM
ILMN_1712066	EXPH5
ILMN_1810486	RAB34
ILMN_2091707	HYKK
ILMN_1725773	DNAJC12
ILMN_1656145	GOT1
ILMN_2074860	RN7SK
ILMN_1796074	TYMSOS
ILMN_1787345	FKBP11
ILMN_1712522	CEACAM6
ILMN_1673673	PBK
ILMN_1794965	ABCA4
ILMN_1697024	
ILMN_1712718	BPNT1
ILMN_2214997	LRRFIP1
ILMN_1737255	LRRC75B
ILMN_1735156	SLC4A11
ILMN_2207505	LEP
ILMN_1755114	EIF2AK4
ILMN_1659688	LGALS3BP
ILMN_1713813	
ILMN_1810915	FAAH
ILMN_1757497	VGF
ILMN_2082893	
ILMN_1696537	DDIT4L
ILMN_1681837	POLR3A
ILMN_1654118	BCL2L1
ILMN_1743130	PTGFRN
ILMN_1686626	DDX39B
ILMN_1739805	NDE1
ILMN_2212823	ZNF577
ILMN_1703441	ZNF593
ILMN_1684391	PLOD1
ILMN_2261519	AIRE
ILMN_1684873	ARSD
ILMN_2096970	MYO3B
ILMN_1841334	CREB1
ILMN_2106380	TNFSF15
ILMN_1707727	ANGPTL4
ILMN_1851610	LOC729860
ILMN_1804993	FAM178B
ILMN_1750785	SYTL1
ILMN_1763491	CKMT1B
ILMN_2246548	GSTTP2
ILMN_1697559	G6PD
ILMN_1800530	AGAP1
ILMN_1721818	CLDN10
ILMN_1815610	SYT12
ILMN_1904628	
ILMN_1655922	PPP6R2
ILMN_1734602	SRRM2
ILMN_1718898	HOXC9
ILMN_1652166	
ILMN_2316974	LILRB1
ILMN_2321931	DCLRE1C
ILMN_1788416	ABHD17C
ILMN_1689004	TNFRSF12A
ILMN_1651987	CCDC167
ILMN_1675258	
ILMN_2415979	CFAP74
ILMN_1751161	COL7A1
ILMN_1809750	TDRD1
ILMN_2209993	PLIN5
ILMN_1682326	PCP4
ILMN_1721978	CARD11
ILMN_1771652	BAIAP2L2
ILMN_1900734	ITCH-IT1
ILMN_1722502	CCT6A
ILMN_1685763	WDR45B
ILMN_1912662	
ILMN_1718633	LRP5L
ILMN_1656233	
ILMN_1784554	
ILMN_2080080	MAP7D2
ILMN_1725014	TMPRSS6
ILMN_1658080	ZNF573
ILMN_1814039	
ILMN_1666109	MB
ILMN_2373062	RHBDF2
ILMN_1745271	EXOSC4
ILMN_1796177	GIPC1
ILMN_2286014	
ILMN_1680874	TUBB2B
ILMN_1708151	LAGE3
ILMN_1688755	
ILMN_2353936	IL37
ILMN_2054019	ISG15
ILMN_1657111	AHNAK2
ILMN_1747911	CDK1
ILMN_1738648	
ILMN_2043109	TOP1P2
ILMN_1690237	PCDHB19P
ILMN_1763447	PLXNB2
ILMN_1730777	KRT19
ILMN_2273224	SLC4A5
ILMN_1832879	
ILMN_1795852	CCNE1
ILMN_2175094	TDRD1
ILMN_1728049	S100A16
ILMN_1739283	UPF2
ILMN_2123559	FAM73A
ILMN_1735996	NOX4
ILMN_2061419	
ILMN_1770498	
ILMN_2106265	GDPD1
ILMN_2147435	MAN2A1
ILMN_1690040	TM7SF2
ILMN_2105033	BLOC1S6
ILMN_1730223	RNF39
ILMN_2055310	MBD4
ILMN_1722726	ARHGAP32
ILMN_2060115	SORL1
ILMN_1706531	ABCC5
ILMN_1683120	UNG
ILMN_2380163	PTPRF
ILMN_1727165	
ILMN_1790228	FURIN
ILMN_2130078	CDKN2AIPNL
ILMN_1690443	
ILMN_1666633	
ILMN_1874689	MIR181A2HG
ILMN_1766650	FOXA1
ILMN_1713901	KDELR3
ILMN_2190779	PHAX
ILMN_2383107	VPS41
ILMN_1910330	
ILMN_1710544	PCDH7
ILMN_1715969	SLC25A37
ILMN_1661595	C1orf53
ILMN_1678729	SIL1
ILMN_1677691	
ILMN_2125346	MUC16
ILMN_1729188	HAMP
ILMN_2130635	FOXRED2
ILMN_1783060	SLC25A20
ILMN_1683678	SPATS2L
ILMN_2105253	PTGR2
ILMN_1696870	TGFBRAP1
ILMN_2412139	CABYR
ILMN_1658926	NOTCH3
ILMN_2122511	CCBE1
ILMN_1662578	C1GALT1
ILMN_1803818	NMNAT2
ILMN_1715760	LGALS9
ILMN_2360307	SUSD4
ILMN_1916457	
ILMN_1668822	BATF
ILMN_1711073	
ILMN_1753766	
ILMN_1774823	RPL34
ILMN_1870457	
ILMN_1654320	
ILMN_1709164	
ILMN_1857081	
ILMN_1680081	B3GNT6
ILMN_1815578	ZNF223
ILMN_1880280	FOXP1-IT1
ILMN_1769779	PTP4A3
ILMN_2215211	ZNF514
ILMN_2133784	PATE2
ILMN_1855278	
ILMN_2189870	FCF1
ILMN_1679771	C2orf68
ILMN_2041046	CKS1B
ILMN_1854765	
ILMN_1700182	
ILMN_1726448	MMP1
ILMN_1748323	CXCL14
ILMN_1768962	AKAP8L
ILMN_1697561	FBXL16
ILMN_2227968	NTHL1
ILMN_1778374	BSG
ILMN_1683250	
ILMN_2228196	TBC1D32
ILMN_1711227	GMDS
ILMN_1804396	IRF2BPL
ILMN_2134974	RAB38
ILMN_2394132	NDUFAF7
ILMN_2393497	ATXN3
ILMN_1801476	CDS1
ILMN_2312228	FUT6
ILMN_2161286	STRIP2
ILMN_2219437	PRRG4
ILMN_1670539	
ILMN_1879511	
ILMN_1803476	KCTD20
ILMN_1803528	LRRC31
ILMN_1770612	KRT15
ILMN_2363392	TNFSF14
ILMN_1734153	GDI1
ILMN_1805466	SOX9
ILMN_2095660	TMEM156
ILMN_1703946	ADORA2B
ILMN_1745397	OAS3
ILMN_1734991	
ILMN_1706764	GOLPH3L
ILMN_1673421	
ILMN_1773623	HSD17B1
ILMN_1689817	LCOR
ILMN_1778202	FAM115C
ILMN_1799105	COL17A1
ILMN_1818149	
ILMN_2331231	
ILMN_1656420	
ILMN_1654915	
ILMN_1736527	TFCP2L1
ILMN_1797557	PLEKHA6
ILMN_1689552	FAM63A
ILMN_1769704	
ILMN_1749327	MAPK13
ILMN_1748827	TMEM238
ILMN_2298511	BOLA2
ILMN_1749081	AUTS2
ILMN_2346137	ZNF557
ILMN_1719250	SLC44A4
ILMN_1691428	
ILMN_1683786	FYTTD1
ILMN_2198878	INPP4B
ILMN_1742230	BAZ1A
ILMN_1687301	VCAN
ILMN_1653412	RAX2
ILMN_1748968	ATG10
ILMN_2337263	PKIB
ILMN_2402392	COL8A1
ILMN_1761155	PABPC1
ILMN_2182482	SHCBP1
ILMN_1797822	SEL1L3
ILMN_1791531	FA2H
ILMN_1758613	RAPGEFL1
ILMN_1700031	PRAME
ILMN_1836218	PP7080
ILMN_2173294	THNSL2
ILMN_1655884	ATP2A2
ILMN_1743476	
ILMN_2133205	GPX2
ILMN_1839239	
ILMN_1730794	SERTAD4
ILMN_1768754	
ILMN_1715684	LAMB3
ILMN_2140700	CRIPAK
ILMN_1720430	PPDPF
ILMN_1656656	COX19
ILMN_1684114	TPI1P2
ILMN_2103107	ADAMDEC1
ILMN_1668411	FHL2
ILMN_1730977	SLC44A4
ILMN_1712413	RPL39L
ILMN_1797594	NFAT5
ILMN_1744147	CEBPZ
ILMN_1795561	CAMK1D
ILMN_1736096	DLL3
ILMN_2243516	C11orf63
ILMN_1738482	HAUS2
ILMN_2381296	GSTZ1
ILMN_1699521	
ILMN_2228035	HS3ST1
ILMN_1742620	LGSN
ILMN_1681515	CRLF1
ILMN_1900110	
ILMN_1718552	CXCL13
ILMN_2362681	CES2
ILMN_1729563	UGDH
ILMN_2059844	ANKRD44
ILMN_1787314	
ILMN_1784037	ZBTB40
ILMN_2358760	HPN
ILMN_2278653	ZNF493
ILMN_1780496	
ILMN_2363027	RAD51
ILMN_1744949	RHOBTB3
ILMN_2366041	ITM2C
ILMN_1753101	VTCN1
ILMN_1739297	GALNT4
ILMN_1811221	SLC5A8
ILMN_2093389	SNAPC1
ILMN_1775829	PERP
ILMN_2356599	MUC21
ILMN_2304495	PPP1R1B
ILMN_2111187	ELOVL6
ILMN_1757644	UBE2H
ILMN_1810716	GFRA3
ILMN_1700728	KRTCAP3
ILMN_2347949	G6PD
ILMN_2216265	LONP2
ILMN_1796490	GRINA
ILMN_1694588	C4BPB
ILMN_1784300	TUBA4A
ILMN_1693225	
ILMN_1714622	TNRC6A
ILMN_1803211	FBXO2
ILMN_1756152	MFSD11
ILMN_2105797	SLC6A3
ILMN_1697220	NT5E
ILMN_2198413	MYEOV
ILMN_2070043	PPM1K
ILMN_1763196	WDR72
ILMN_1813704	CEMIP
ILMN_2282477	TFAP2A
ILMN_2376625	VHL
ILMN_1730945	TMEM59L
ILMN_1767263	
ILMN_2060413	CD24
ILMN_1736939	UGCG
ILMN_1785528	
ILMN_1667018	ACE2
ILMN_1696843	SMG1P2
ILMN_1681087	SLC7A10
ILMN_1751034	
ILMN_1768392	
ILMN_1706643	COL6A3
ILMN_2405521	
ILMN_1689989	CDC42BPB
ILMN_1730998	TSPAN6
ILMN_1787981	MFAP2
ILMN_1682929	SYTL2
ILMN_1687235	HPN
ILMN_2329735	ECM1
ILMN_1672582	
ILMN_1655876	TMEM159
ILMN_1685365	ZNF773
ILMN_1799642	TRIM24
ILMN_1759872	
ILMN_1652533	
ILMN_2153495	WNT7B
ILMN_1679083	
ILMN_1795063	ZADH2
ILMN_1702383	CNGB1
ILMN_1726928	TCEA3
ILMN_1651499	
ILMN_1874575	VWA2
ILMN_1752832	
ILMN_1697710	IL37
ILMN_1787378	ADD3
ILMN_2155719	NBPF10
ILMN_1745623	CRACR2B
ILMN_2198239	HGD
ILMN_2074044	PLS1
ILMN_1792404	TM4SF4
ILMN_2119692	CSAD
ILMN_1733615	MTF2
ILMN_1789112	TMEM145
ILMN_1801216	S100P
ILMN_1671742	UPF3A
ILMN_1915616	
ILMN_2188862	GDF15
ILMN_1685663	CYP24A1
ILMN_1685194	CLDN10
ILMN_1740170	CHCHD10
ILMN_1739726	JSRP1
ILMN_1690114	PTPLAD2
ILMN_1740165	NRDE2
ILMN_1678457	ZNF600
ILMN_1676625	
ILMN_2306033	PRAME
ILMN_1660204	
ILMN_1738678	
ILMN_1765668	IL20RB
ILMN_1738546	
ILMN_2399300	NAV2
ILMN_1692535	DPP4
ILMN_1706505	COL5A1
ILMN_1713561	LAMP5
ILMN_1739199	WASH1
ILMN_1707464	MST1
ILMN_1770892	YY1
ILMN_1759330	KIF1A
ILMN_2396272	PDCD4
ILMN_2366192	FGL1
ILMN_1752899	BCL11A
ILMN_2399174	TRAK1
ILMN_1669046	FOXQ1
ILMN_1748283	PIM2
ILMN_2214473	ARHGEF35
ILMN_2160476	CCL22
ILMN_2151541	DNAJC10
ILMN_1729115	
ILMN_1699383	
ILMN_1656057	PLAU
ILMN_2414436	
ILMN_1903914	
ILMN_1746919	
ILMN_2219002	KRT6A
ILMN_1783690	CAPN8
ILMN_2354381	PON2
ILMN_2098446	PMAIP1
ILMN_1768469	TCN1
ILMN_1658499	SYT13
ILMN_1771320	
ILMN_1702447	IGF2BP2
ILMN_1778111	
ILMN_1814074	PHKA2
ILMN_2284591	OPA3
ILMN_1680757	
ILMN_1746314	EVI5
ILMN_2174127	DCBLD2
ILMN_2249018	LRRC26
ILMN_1678899	ERN2
ILMN_2413816	GRB14
ILMN_1715647	VANGL2
ILMN_2087080	RPL5
ILMN_1807652	STRA6
ILMN_2053538	RHBDL2
ILMN_1661519	KIAA0408
ILMN_1670263	CNST
ILMN_2209578	AGAP6
ILMN_1717714	CDKN2A
ILMN_1670807	FAM84B
ILMN_1794492	HOXC6
ILMN_1700248	WDR86
ILMN_1672148	AKR1B10
ILMN_1658333	ECM1
ILMN_1770653	MAL2
ILMN_1704629	SLC1A7
ILMN_1748578	RAD21
ILMN_1805519	CD24
ILMN_1700268	QPRT
ILMN_1705297	MYBPH
ILMN_2389069	PAEP
ILMN_1760849	NETO2
ILMN_1770616	C12orf56
ILMN_1745933	
ILMN_1711514	COCH
ILMN_2336094	TENM3
ILMN_1696339	ZIC2
ILMN_1719170	WBSCR27
ILMN_2396020	DUSP6
ILMN_1651568	MUC13
ILMN_1898453	
ILMN_2186877	EBLN2
ILMN_2307861	COL6A3
ILMN_1795190	CLDN2
ILMN_2371911	MUC1
ILMN_1751561	CAMK1D
ILMN_1812250	
ILMN_2262444	
ILMN_1792455	TMEM158
ILMN_2136133	PABPC1
ILMN_1713496	ST3GAL5
ILMN_1688228	
ILMN_1735499	DCBLD2
ILMN_1695404	LY6E
ILMN_1693471	
ILMN_2227757	PCDHB2
ILMN_1763390	ISL1
ILMN_1777759	FIGNL2
ILMN_1774375	SMIM24
ILMN_1814221	NPTX1
ILMN_1704398	FZD9
ILMN_1682828	FGL1
ILMN_1708580	PDZK1IP1
ILMN_1793888	SERPINB5
ILMN_1739025	
ILMN_1709634	CMBL
ILMN_1806198	VSIG1
ILMN_1659047	HIST2H2AA3
ILMN_1736178	AEBP1
ILMN_1737089	CAPN5
ILMN_1659490	
ILMN_1719290	
ILMN_1665510	ERRFI1
ILMN_1666845	KRT17
ILMN_1801442	KRT81
ILMN_2370573	XAF1
ILMN_1699665	CLIC6
ILMN_1757099	PLEKHS1
ILMN_1678904	ENO3
ILMN_1685699	PRSS3
ILMN_1818346	IKZF1
ILMN_2355486	FAM3B
ILMN_1780255	KLK6
ILMN_1741727	QPCT
ILMN_1748004	PAEP
ILMN_1693428	TNNC2
ILMN_2136147	BCAS1
ILMN_1717381	HOXD1
ILMN_1685625	UCP2
ILMN_1707448	CDK12
ILMN_1724686	CLDN1
ILMN_1734878	CD79A
ILMN_1767377	
ILMN_1748303	
ILMN_1860003	
ILMN_1722489	TFF1
ILMN_1745817	NELL1
ILMN_1814015	CDH17
ILMN_1765966	CHGB
ILMN_2299072	LUC7L3
ILMN_1651826	BASP1
ILMN_1723520	CD1A
ILMN_1678049	FGB
ILMN_1701007	PON3
ILMN_1719759	TNC
ILMN_1678841	UBD
ILMN_1757387	UCHL1
ILMN_1785404	FGFBP1
ILMN_1699421	ANXA10
ILMN_2068104	TFPI2
ILMN_1657234	CCL20
ILMN_2116877	OLFM4
ILMN_1663919	TFF2
ILMN_2193233	MZB1
ILMN_1786720	PROM1
ILMN_1725912	KLK12
ILMN_1774250	BPIFA1
ILMN_1694034	LGALS4
ILMN_1671365	PRODH
ILMN_1881909	SNAR-A1
